analysis,comparison,permutation,statistic,hop,deep_tumor_core,immune_associated_niche,low_signal_edge_context,mixed_tumor_boundary_niche,stroma_interface_niche,tumor_interior,metric,moran_i,geary_c
spatial_autocorrelation,,111,,,,,,,,,withheld_binary,0.02888122143533486,0.9809251514268483
spatial_autocorrelation,,112,,,,,,,,,withheld_binary,-0.00240364779561472,1.0012026739369642
spatial_autocorrelation,,113,,,,,,,,,withheld_binary,0.00453149953372393,0.9986679836231999
spatial_autocorrelation,,114,,,,,,,,,withheld_binary,-0.0033974449324311374,1.0252822319177268
spatial_autocorrelation,,115,,,,,,,,,withheld_binary,0.013300828638844076,0.9657170095442617
spatial_autocorrelation,,116,,,,,,,,,withheld_binary,0.0006217369046595553,0.9783904611130841
spatial_autocorrelation,,117,,,,,,,,,withheld_binary,-0.01880976080112892,1.0088067448782576
spatial_autocorrelation,,118,,,,,,,,,withheld_binary,-0.0122107673273763,1.0088067448782576
spatial_autocorrelation,,119,,,,,,,,,withheld_binary,-0.02470711770382613,1.0366883383296666
spatial_autocorrelation,,120,,,,,,,,,withheld_binary,-0.009017305699309006,0.9847271868974954
spatial_autocorrelation,,121,,,,,,,,,withheld_binary,0.01684510855243906,0.9555782482892037
spatial_autocorrelation,,122,,,,,,,,,withheld_binary,0.010947751649741861,0.9834598417406132
spatial_autocorrelation,,123,,,,,,,,,withheld_binary,0.00485298895936829,0.9796578062699666
spatial_autocorrelation,,124,,,,,,,,,withheld_binary,0.01519366813439226,1.0012026739369642
spatial_autocorrelation,,125,,,,,,,,,withheld_binary,0.0009872196201289323,1.0088067448782576
spatial_autocorrelation,,126,,,,,,,,,withheld_binary,0.011101164147593198,0.9657170095442617
spatial_autocorrelation,,127,,,,,,,,,withheld_binary,0.004378087035872587,1.016410815819551
spatial_autocorrelation,,128,,,,,,,,,withheld_binary,-0.0020674939400286874,0.9986679836231999
spatial_autocorrelation,,129,,,,,,,,,withheld_binary,0.005554625530423695,1.0075393997213755
spatial_autocorrelation,,130,,,,,,,,,withheld_binary,0.02463530495068447,0.9631823192304972
spatial_autocorrelation,,131,,,,,,,,,withheld_binary,0.0009872196201289368,1.0088067448782576
spatial_autocorrelation,,132,,,,,,,,,withheld_binary,-0.005947927709209714,1.011341435192022
spatial_autocorrelation,,133,,,,,,,,,withheld_binary,0.0074034717361468605,0.9935986029956706
spatial_autocorrelation,,134,,,,,,,,,withheld_binary,0.015529821989978298,0.9986679836232
spatial_autocorrelation,,135,,,,,,,,,withheld_binary,-0.011721200973938929,0.988529222368142
spatial_autocorrelation,,136,,,,,,,,,withheld_binary,-0.025576831202674545,1.0100740900351397
spatial_autocorrelation,,137,,,,,,,,,withheld_binary,-0.00814759220046059,1.0113414351920222
spatial_autocorrelation,,138,,,,,,,,,withheld_binary,-0.009353459554895043,0.9872618772112598
spatial_autocorrelation,,139,,,,,,,,,withheld_binary,-0.02032245315126606,1.0202128512901978
spatial_autocorrelation,,140,,,,,,,,,withheld_binary,0.0011552965479219514,1.0075393997213755
spatial_autocorrelation,,141,,,,,,,,,withheld_binary,0.005357219742747332,0.9758557707993195
spatial_autocorrelation,,142,,,,,,,,,withheld_binary,0.00842659773284663,1.0024700190938467
spatial_autocorrelation,,143,,,,,,,,,withheld_binary,0.011466646863062575,0.9961332933094355
spatial_autocorrelation,,144,,,,,,,,,withheld_binary,0.007571548663939876,0.9923312578387886
spatial_autocorrelation,,145,,,,,,,,,withheld_binary,-0.021330914718024147,1.027816922231491
spatial_autocorrelation,,146,,,,,,,,,withheld_binary,0.018401794192401226,0.9935986029956708
spatial_autocorrelation,,147,,,,,,,,,withheld_binary,-0.008666487413781308,0.9986679836231999
spatial_autocorrelation,,148,,,,,,,,,withheld_binary,-0.020475865649117395,1.0379556834865489
spatial_autocorrelation,,149,,,,,,,,,withheld_binary,0.0014914504035079814,1.005004709407611
spatial_autocorrelation,,150,,,,,,,,,withheld_binary,0.010275443938569799,0.988529222368142
spatial_autocorrelation,,151,,,,,,,,,withheld_binary,0.006380345739447095,0.9847271868974952
spatial_autocorrelation,,152,,,,,,,,,withheld_binary,-0.003762927647900515,0.9948659481525534
spatial_autocorrelation,,153,,,,,,,,,withheld_binary,-0.0007228785176845662,0.9885292223681418
spatial_autocorrelation,,154,,,,,,,,,withheld_binary,0.0024999119702660715,0.9974006384663177
spatial_autocorrelation,,155,,,,,,,,,withheld_binary,-0.0022355708678217056,0.9999353287800821
spatial_autocorrelation,,156,,,,,,,,,withheld_binary,0.01484284984886456,0.9872618772112598
spatial_autocorrelation,,157,,,,,,,,,withheld_binary,-0.0054583613557723405,0.9910639126819064
spatial_autocorrelation,,158,,,,,,,,,withheld_binary,0.015683234487829642,0.9809251514268486
spatial_autocorrelation,,159,,,,,,,,,withheld_binary,0.008441262162788302,1.0189455061333155
spatial_autocorrelation,,160,,,,,,,,,withheld_binary,-0.008483746056046616,1.0138761255057867
spatial_autocorrelation,,161,,,,,,,,,withheld_binary,0.0035083735370241673,0.9897965675250242
spatial_autocorrelation,,162,,,,,,,,,withheld_binary,-0.016273942454292017,1.0062720545644932
spatial_autocorrelation,,163,,,,,,,,,withheld_binary,0.006563087097181787,0.9999353287800818
spatial_autocorrelation,,164,,,,,,,,,withheld_binary,-0.009170718197160348,1.0024700190938463
spatial_autocorrelation,,165,,,,,,,,,withheld_binary,-0.013891536605306454,1.02148019644708
spatial_autocorrelation,,166,,,,,,,,,withheld_binary,-0.0017166756545009835,1.0126087803489043
spatial_autocorrelation,,167,,,,,,,,,withheld_binary,-0.013723459677513438,1.0202128512901978
spatial_autocorrelation,,168,,,,,,,,,withheld_binary,0.014002465209899477,0.9935986029956706
spatial_autocorrelation,,169,,,,,,,,,withheld_binary,-0.003244032434579793,1.0075393997213755
spatial_autocorrelation,,170,,,,,,,,,withheld_binary,0.0072500592382955175,1.0113414351920218
spatial_autocorrelation,,171,,,,,,,,,withheld_binary,-0.0022209064378800316,1.0164108158195508
spatial_autocorrelation,,172,,,,,,,,,withheld_binary,-0.007658025847023213,0.9910639126819064
spatial_autocorrelation,,173,,,,,,,,,withheld_binary,0.006212268811654086,0.9859945320543776
spatial_autocorrelation,,174,,,,,,,,,withheld_binary,-0.014563844316478515,1.026549577074609
spatial_autocorrelation,,175,,,,,,,,,withheld_binary,-0.001716675654500984,1.0126087803489046
spatial_autocorrelation,,176,,,,,,,,,withheld_binary,0.01922751440142463,0.9707863901717907
spatial_autocorrelation,,177,,,,,,,,,withheld_binary,0.005371884172689005,0.9923312578387884
spatial_autocorrelation,,178,,,,,,,,,withheld_binary,-0.008483746056046619,1.0138761255057869
spatial_autocorrelation,,179,,,,,,,,,withheld_binary,-0.011187641330676536,1.0176781609764334
spatial_autocorrelation,,180,,,,,,,,,withheld_binary,-0.01101956440288352,1.016410815819551
spatial_autocorrelation,,181,,,,,,,,,withheld_binary,0.03343396291568795,0.963182319230497
spatial_autocorrelation,,182,,,,,,,,,withheld_binary,0.007235394808353846,0.9948659481525532
spatial_autocorrelation,,183,,,,,,,,,withheld_binary,-0.008147592200460583,1.011341435192022
spatial_autocorrelation,,184,,,,,,,,,withheld_binary,0.007556884233998206,0.9758557707993197
spatial_autocorrelation,,185,,,,,,,,,withheld_binary,-0.007460620059346851,1.0227475416039624
spatial_autocorrelation,,186,,,,,,,,,withheld_binary,-0.005443696925830663,1.0075393997213753
spatial_autocorrelation,,187,,,,,,,,,withheld_binary,0.00048298883674988857,1.0126087803489046
spatial_autocorrelation,,188,,,,,,,,,withheld_binary,-0.007840767204757904,0.9758557707993197
spatial_autocorrelation,,189,,,,,,,,,withheld_binary,-0.0027251372212590747,1.0202128512901978
spatial_autocorrelation,,190,,,,,,,,,withheld_binary,0.0002855830490735216,0.9809251514268483
spatial_autocorrelation,,191,,,,,,,,,withheld_binary,-0.019467404082359308,1.0303516125452556
spatial_autocorrelation,,192,,,,,,,,,withheld_binary,-0.016778173237671057,1.0100740900351397
spatial_autocorrelation,,193,,,,,,,,,withheld_binary,0.0021784225446217133,1.016410815819551
spatial_autocorrelation,,194,,,,,,,,,withheld_binary,0.021273766394824162,0.988529222368142
spatial_autocorrelation,,195,,,,,,,,,withheld_binary,0.0001468349811638594,1.015143470662669
spatial_autocorrelation,,196,,,,,,,,,withheld_binary,0.008258520805053612,1.0037373642507286
spatial_autocorrelation,,197,,,,,,,,,withheld_binary,-0.011370382688411222,1.0024700190938465
spatial_autocorrelation,,198,,,,,,,,,withheld_binary,0.0016448629013593285,0.9872618772112596
spatial_autocorrelation,,199,,,,,,,,,withheld_binary,0.005021065887161303,0.9783904611130839
spatial_autocorrelation,,200,,,,,,,,,withheld_binary,0.030043095499944304,0.9555782482892038
spatial_autocorrelation,,201,,,,,,,,,withheld_binary,-0.00849841048598829,0.9974006384663177
spatial_autocorrelation,,202,,,,,,,,,withheld_binary,-0.006452158492588762,1.0151434706626687
spatial_autocorrelation,,203,,,,,,,,,withheld_binary,0.017042514340115427,0.9872618772112598
spatial_autocorrelation,,204,,,,,,,,,withheld_binary,0.01669169605458773,0.9733210804855551
spatial_autocorrelation,,205,,,,,,,,,withheld_binary,-0.0039310045756935285,0.9961332933094352
spatial_autocorrelation,,206,,,,,,,,,withheld_binary,0.017546745123494474,0.9834598417406127
spatial_autocorrelation,,207,,,,,,,,,withheld_binary,-0.00038672466209853373,0.9859945320543776
spatial_autocorrelation,,208,,,,,,,,,withheld_binary,0.006731164024974803,0.9986679836231999
spatial_autocorrelation,,209,,,,,,,,,withheld_binary,0.01212429014429297,0.9745884256424373
spatial_autocorrelation,,210,,,,,,,,,withheld_binary,0.010962416079683533,0.9999353287800821
spatial_autocorrelation,,211,,,,,,,,,withheld_binary,-0.01745048094884312,1.015143470662669
spatial_autocorrelation,,212,,,,,,,,,withheld_binary,-0.014899998172064546,1.029084267388373
spatial_autocorrelation,,213,,,,,,,,,withheld_binary,0.0018276042590940106,1.0024700190938463
spatial_autocorrelation,,214,,,,,,,,,withheld_binary,-0.009857690338274086,0.9910639126819064
spatial_autocorrelation,,215,,,,,,,,,withheld_binary,-0.010836823045148835,1.031618957702138
spatial_autocorrelation,,216,,,,,,,,,withheld_binary,-0.017297068450991777,0.9974006384663174
spatial_autocorrelation,,217,,,,,,,,,withheld_binary,0.00468491203157527,0.9809251514268486
spatial_autocorrelation,,218,,,,,,,,,withheld_binary,-0.013906201035248122,1.0050047094076109
spatial_autocorrelation,,219,,,,,,,,,withheld_binary,0.012628520927672008,0.9707863901717905
spatial_autocorrelation,,220,,,,,,,,,withheld_binary,-0.011859949041848597,1.0227475416039624
spatial_autocorrelation,,221,,,,,,,,,withheld_binary,-0.010179179763918446,1.01007409003514
spatial_autocorrelation,,222,,,,,,,,,withheld_binary,-0.013906201035248124,1.0050047094076109
spatial_autocorrelation,,223,,,,,,,,,withheld_binary,-0.0015632631566496412,0.9948659481525532
spatial_autocorrelation,,224,,,,,,,,,withheld_binary,-0.003748263217958835,1.011341435192022
spatial_autocorrelation,,225,,,,,,,,,withheld_binary,0.006226933241595759,1.0024700190938465
spatial_autocorrelation,,226,,,,,,,,,withheld_binary,0.012796597855465029,0.9695190450149085
spatial_autocorrelation,,227,,,,,,,,,withheld_binary,-0.016259278024350343,1.0227475416039624
spatial_autocorrelation,,228,,,,,,,,,withheld_binary,-0.016595431879936378,1.0252822319177268
spatial_autocorrelation,,229,,,,,,,,,withheld_binary,0.004378087035872594,1.016410815819551
spatial_autocorrelation,,230,,,,,,,,,withheld_binary,-0.013051151966341379,1.0151434706626687
spatial_autocorrelation,,231,,,,,,,,,withheld_binary,0.011985542076383297,1.0088067448782576
spatial_autocorrelation,,232,,,,,,,,,withheld_binary,0.023137277030489,0.9910639126819064
spatial_autocorrelation,,233,,,,,,,,,withheld_binary,0.015164339274508918,0.9682516998580261
spatial_autocorrelation,,234,,,,,,,,,withheld_binary,-0.008147592200460588,1.0113414351920222
spatial_autocorrelation,,235,,,,,,,,,withheld_binary,-0.005290284427979325,0.9897965675250242
spatial_autocorrelation,,236,,,,,,,,,withheld_binary,0.0008191426923359226,1.01007409003514
spatial_autocorrelation,,237,,,,,,,,,withheld_binary,-0.0029078785789937644,1.0050047094076113
spatial_autocorrelation,,238,,,,,,,,,withheld_binary,-0.0018994170122356713,0.9974006384663177
spatial_autocorrelation,,239,,,,,,,,,withheld_binary,-0.007139130633702492,1.0037373642507286
spatial_autocorrelation,,240,,,,,,,,,withheld_binary,-0.005611773853623685,1.0088067448782574
spatial_autocorrelation,,241,,,,,,,,,withheld_binary,0.0030041427536451194,0.9935986029956706
spatial_autocorrelation,,242,,,,,,,,,withheld_binary,0.012460443999878999,0.9720537353286729
spatial_autocorrelation,,243,,,,,,,,,withheld_binary,-0.015418893385385261,1.016410815819551
spatial_autocorrelation,,244,,,,,,,,,withheld_binary,-0.003733598788017174,1.0278169222314912
spatial_autocorrelation,,245,,,,,,,,,withheld_binary,-0.009002641269367334,1.0012026739369642
spatial_autocorrelation,,246,,,,,,,,,withheld_binary,-0.006116004637002731,1.0126087803489043
spatial_autocorrelation,,247,,,,,,,,,withheld_binary,0.012811262285406699,0.9859945320543776
spatial_autocorrelation,,248,,,,,,,,,withheld_binary,0.020082563470331376,0.9809251514268483
spatial_autocorrelation,,249,,,,,,,,,withheld_binary,-0.007460620059346856,1.0227475416039624
spatial_autocorrelation,,250,,,,,,,,,withheld_binary,0.010626262224097505,1.0024700190938465
spatial_autocorrelation,,251,,,,,,,,,withheld_binary,-0.014044949103157798,1.0392230286434314
spatial_autocorrelation,,252,,,,,,,,,withheld_binary,-0.012364179825227641,1.026549577074609
spatial_autocorrelation,,253,,,,,,,,,withheld_binary,0.00350837353702416,0.9897965675250242
spatial_autocorrelation,,254,,,,,,,,,withheld_binary,0.015347080632243599,0.9834598417406127
spatial_autocorrelation,,255,,,,,,,,,withheld_binary,-0.0008762910155359034,1.006272054564493
spatial_autocorrelation,,256,,,,,,,,,withheld_binary,0.004195345678137897,1.001202673936964
spatial_autocorrelation,,257,,,,,,,,,withheld_binary,0.021091025037089466,0.9733210804855549
spatial_autocorrelation,,258,,,,,,,,,withheld_binary,0.006884576522826144,0.9809251514268486
spatial_autocorrelation,,259,,,,,,,,,withheld_binary,0.0026679888980590855,0.9961332933094355
spatial_autocorrelation,,260,,,,,,,,,withheld_binary,0.012964674783258042,0.9682516998580261
spatial_autocorrelation,,261,,,,,,,,,withheld_binary,-0.00037206023215686064,1.0024700190938463
spatial_autocorrelation,,262,,,,,,,,,withheld_binary,0.00046832440680821276,0.9961332933094355
spatial_autocorrelation,,263,,,,,,,,,withheld_binary,-0.0083156691282536,1.0126087803489043
spatial_autocorrelation,,264,,,,,,,,,withheld_binary,-0.02064394257691042,1.0392230286434314
spatial_autocorrelation,,265,,,,,,,,,withheld_binary,-0.02099476086243812,1.0252822319177268
spatial_autocorrelation,,266,,,,,,,,,withheld_binary,-0.0035801862901658254,1.01007409003514
spatial_autocorrelation,,267,,,,,,,,,withheld_binary,-0.00037206023215685934,1.0024700190938465
spatial_autocorrelation,,268,,,,,,,,,withheld_binary,-0.006116004637002731,1.0126087803489046
spatial_autocorrelation,,269,,,,,,,,,withheld_binary,0.01313275171105106,0.9669843547011441
spatial_autocorrelation,,270,,,,,,,,,withheld_binary,0.0015061148334496563,1.02148019644708
spatial_autocorrelation,,271,,,,,,,,,withheld_binary,0.008594674660639645,1.0012026739369642
spatial_autocorrelation,,272,,,,,,,,,withheld_binary,-0.016076536666615654,1.0379556834865489
spatial_autocorrelation,,273,,,,,,,,,withheld_binary,-5.057080651249827e-05,0.9834598417406127
spatial_autocorrelation,,274,,,,,,,,,withheld_binary,0.004180681248196226,0.9847271868974954
spatial_autocorrelation,,275,,,,,,,,,withheld_binary,0.00656308709718178,0.9999353287800818
spatial_autocorrelation,,276,,,,,,,,,withheld_binary,-0.0027544660811424197,0.9872618772112598
spatial_autocorrelation,,277,,,,,,,,,withheld_binary,0.00572270245821671,1.0062720545644932
spatial_autocorrelation,,278,,,,,,,,,withheld_binary,0.019914486542538364,0.9821924965837308
spatial_autocorrelation,,279,,,,,,,,,withheld_binary,-0.0064521584925887575,1.0151434706626687
spatial_autocorrelation,,280,,,,,,,,,withheld_binary,0.017210591267908443,0.9859945320543776
spatial_autocorrelation,,281,,,,,,,,,withheld_binary,-0.008315669128253602,1.0126087803489043
spatial_autocorrelation,,282,,,,,,,,,withheld_binary,-0.0034121093623728084,1.0088067448782574
spatial_autocorrelation,,283,,,,,,,,,withheld_binary,0.0018129398291523407,0.9859945320543776
spatial_autocorrelation,,284,,,,,,,,,withheld_binary,0.015332416202301927,0.9669843547011439
spatial_autocorrelation,,285,,,,,,,,,withheld_binary,0.03326588598789493,0.9644496643873792
spatial_autocorrelation,,286,,,,,,,,,withheld_binary,-0.026249138913846615,1.0151434706626692
spatial_autocorrelation,,287,,,,,,,,,withheld_binary,0.009771213155190753,0.9923312578387886
spatial_autocorrelation,,288,,,,,,,,,withheld_binary,-0.018137453089956856,1.0037373642507288
spatial_autocorrelation,,289,,,,,,,,,withheld_binary,0.024649969380626136,0.9796578062699663
spatial_autocorrelation,,290,,,,,,,,,withheld_binary,0.0006364013346012313,0.9948659481525532
spatial_autocorrelation,,291,,,,,,,,,withheld_binary,-0.004252494001337889,1.015143470662669
spatial_autocorrelation,,292,,,,,,,,,withheld_binary,-0.00866648741378131,0.9986679836231999
spatial_autocorrelation,,293,,,,,,,,,withheld_binary,0.011466646863062575,0.9961332933094355
spatial_autocorrelation,,294,,,,,,,,,withheld_binary,0.009924625653042094,0.9745884256424373
spatial_autocorrelation,,295,,,,,,,,,withheld_binary,-0.003733598788017169,1.0278169222314912
spatial_autocorrelation,,296,,,,,,,,,withheld_binary,-0.012042690399583285,1.0075393997213755
spatial_autocorrelation,,297,,,,,,,,,withheld_binary,0.00671649959503313,0.9821924965837305
spatial_autocorrelation,,298,,,,,,,,,withheld_binary,0.021960738535937892,0.9999353287800818
spatial_autocorrelation,,299,,,,,,,,,withheld_binary,-0.0035655218602241513,1.026549577074609
spatial_autocorrelation,,300,,,,,,,,,withheld_binary,0.014674772921071538,0.988529222368142
spatial_autocorrelation,,301,,,,,,,,,withheld_binary,0.006395010169388766,1.0012026739369642
spatial_autocorrelation,,302,,,,,,,,,withheld_binary,-0.03096995732199272,1.0341536480159024
spatial_autocorrelation,,303,,,,,,,,,withheld_binary,-0.012210767327376299,1.0088067448782574
spatial_autocorrelation,,304,,,,,,,,,withheld_binary,-0.0007228785176845646,0.988529222368142
spatial_autocorrelation,,305,,,,,,,,,withheld_binary,-0.005611773853623678,1.0088067448782574
spatial_autocorrelation,,306,,,,,,,,,withheld_binary,-0.014746585674213207,1.0113414351920222
spatial_autocorrelation,,307,,,,,,,,,withheld_binary,0.009266982371811708,0.9961332933094355
spatial_autocorrelation,,308,,,,,,,,,withheld_binary,0.006884576522826144,0.9809251514268486
spatial_autocorrelation,,309,,,,,,,,,withheld_binary,-3.590637657083004e-05,0.9999353287800821
spatial_autocorrelation,,310,,,,,,,,,withheld_binary,-0.013401970251869079,1.0012026739369642
spatial_autocorrelation,,311,,,,,,,,,withheld_binary,0.01568323448782963,0.9809251514268486
spatial_autocorrelation,,312,,,,,,,,,withheld_binary,0.002149093684738366,0.983459841740613
spatial_autocorrelation,,313,,,,,,,,,withheld_binary,-0.011187641330676536,1.0176781609764332
spatial_autocorrelation,,314,,,,,,,,,withheld_binary,-0.003075955506786778,1.0062720545644932
spatial_autocorrelation,,315,,,,,,,,,withheld_binary,0.011283905505327882,0.9809251514268483
spatial_autocorrelation,,316,,,,,,,,,withheld_binary,-0.005429032495888998,1.0240148867608445
spatial_autocorrelation,,317,,,,,,,,,withheld_binary,-0.012378844255169316,1.01007409003514
spatial_autocorrelation,,318,,,,,,,,,withheld_binary,-0.006452158492588756,1.0151434706626687
spatial_autocorrelation,,319,,,,,,,,,withheld_binary,0.019746409614745348,0.9834598417406127
spatial_autocorrelation,,320,,,,,,,,,withheld_binary,-0.008132927770518912,1.0278169222314912
spatial_autocorrelation,,321,,,,,,,,,withheld_binary,0.0008044782623942446,0.9935986029956708
spatial_autocorrelation,,322,,,,,,,,,withheld_binary,0.0041513523883128815,0.9517762128185572
spatial_autocorrelation,,323,,,,,,,,,withheld_binary,0.008609339090581314,1.0176781609764332
spatial_autocorrelation,,324,,,,,,,,,withheld_binary,-0.0027251372212590773,1.0202128512901978
spatial_autocorrelation,,325,,,,,,,,,withheld_binary,-0.015601634743119952,1.0012026739369642
spatial_autocorrelation,,326,,,,,,,,,withheld_binary,-0.020154376223473044,1.0189455061333157
spatial_autocorrelation,,327,,,,,,,,,withheld_binary,-0.011859949041848599,1.0227475416039624
spatial_autocorrelation,,328,,,,,,,,,withheld_binary,0.01601938834341566,0.9783904611130839
spatial_autocorrelation,,329,,,,,,,,,withheld_binary,0.0003002474790152021,0.9974006384663177
spatial_autocorrelation,,330,,,,,,,,,withheld_binary,-0.00764336141708154,1.0075393997213755
spatial_autocorrelation,,331,,,,,,,,,withheld_binary,-0.01101956440288352,1.016410815819551
spatial_autocorrelation,,332,,,,,,,,,withheld_binary,0.009939290082983766,0.9910639126819062
spatial_autocorrelation,,333,,,,,,,,,withheld_binary,-0.013891536605306454,1.02148019644708
spatial_autocorrelation,,334,,,,,,,,,withheld_binary,0.01618746527120868,0.9771231159562017
spatial_autocorrelation,,335,,,,,,,,,withheld_binary,0.015208332564333928,1.0176781609764334
spatial_autocorrelation,,336,,,,,,,,,withheld_binary,-0.02270485900025162,1.005004709407611
spatial_autocorrelation,,337,,,,,,,,,withheld_binary,0.01094775164974186,0.983459841740613
spatial_autocorrelation,,338,,,,,,,,,withheld_binary,-0.024217551350388757,1.016410815819551
spatial_autocorrelation,,339,,,,,,,,,withheld_binary,0.01297933921319971,0.9847271868974952
spatial_autocorrelation,,340,,,,,,,,,withheld_binary,-0.012546921182962328,1.011341435192022
spatial_autocorrelation,,341,,,,,,,,,withheld_binary,0.02396299723951241,0.9682516998580263
spatial_autocorrelation,,342,,,,,,,,,withheld_binary,-0.0010590323732705977,0.9910639126819062
spatial_autocorrelation,,343,,,,,,,,,withheld_binary,0.027690018510842084,0.9733210804855551
spatial_autocorrelation,,344,,,,,,,,,withheld_binary,0.008930828516225675,0.9986679836231999
spatial_autocorrelation,,345,,,,,,,,,withheld_binary,0.00048298883674989025,1.0126087803489046
spatial_autocorrelation,,346,,,,,,,,,withheld_binary,-0.016763508807729383,1.0265495770746087
spatial_autocorrelation,,347,,,,,,,,,withheld_binary,-0.011187641330676538,1.0176781609764334
spatial_autocorrelation,,348,,,,,,,,,withheld_binary,0.024145738597247095,0.983459841740613
spatial_autocorrelation,,349,,,,,,,,,withheld_binary,-0.00460331228686559,1.0012026739369642
spatial_autocorrelation,,350,,,,,,,,,withheld_binary,-0.0032293680046381256,1.0240148867608445
spatial_autocorrelation,,351,,,,,,,,,withheld_binary,-0.0030906199367284554,0.9897965675250242
spatial_autocorrelation,,352,,,,,,,,,withheld_binary,0.019914486542538364,0.9821924965837308
spatial_autocorrelation,,353,,,,,,,,,withheld_binary,-0.0015632631566496443,0.9948659481525532
spatial_autocorrelation,,354,,,,,,,,,withheld_binary,0.005218471674837663,1.01007409003514
spatial_autocorrelation,,355,,,,,,,,,withheld_binary,0.021609920250410197,0.9859945320543776
spatial_autocorrelation,,356,,,,,,,,,withheld_binary,-0.0083156691282536,1.0126087803489046
spatial_autocorrelation,,357,,,,,,,,,withheld_binary,-0.014227690460892485,1.0240148867608445
spatial_autocorrelation,,358,,,,,,,,,withheld_binary,-0.005260955568095983,1.0227475416039624
spatial_autocorrelation,,359,,,,,,,,,withheld_binary,0.007067317880560827,0.9961332933094352
spatial_autocorrelation,,360,,,,,,,,,withheld_binary,-0.0040844170735448776,1.0138761255057867
spatial_autocorrelation,,361,,,,,,,,,withheld_binary,0.007418136166088537,1.01007409003514
spatial_autocorrelation,,362,,,,,,,,,withheld_binary,-0.015572305883236607,1.0341536480159024
spatial_autocorrelation,,363,,,,,,,,,withheld_binary,-0.006452158492588759,1.015143470662669
spatial_autocorrelation,,364,,,,,,,,,withheld_binary,0.007907702519525904,0.989796567525024
spatial_autocorrelation,,365,,,,,,,,,withheld_binary,0.00334029660923115,0.9910639126819062
spatial_autocorrelation,,366,,,,,,,,,withheld_binary,0.012811262285406706,0.9859945320543776
spatial_autocorrelation,,367,,,,,,,,,withheld_binary,-0.02591298505826058,1.0126087803489043
spatial_autocorrelation,,368,,,,,,,,,withheld_binary,0.013987800779957808,0.9771231159562019
spatial_autocorrelation,,369,,,,,,,,,withheld_binary,-0.01590845973882264,1.0366883383296668
spatial_autocorrelation,,370,,,,,,,,,withheld_binary,0.01854054226031089,0.9593802837598506
spatial_autocorrelation,,371,,,,,,,,,withheld_binary,-0.006269417134854072,1.0303516125452556
spatial_autocorrelation,,372,,,,,,,,,withheld_binary,-0.029274523614120893,1.0379556834865489
spatial_autocorrelation,,373,,,,,,,,,withheld_binary,-0.013233893324076068,0.9999353287800821
spatial_autocorrelation,,374,,,,,,,,,withheld_binary,0.01568323448782963,0.9809251514268483
spatial_autocorrelation,,375,,,,,,,,,withheld_binary,-0.012364179825227646,1.026549577074609
spatial_autocorrelation,,376,,,,,,,,,withheld_binary,-0.009660284550597727,1.0227475416039624
spatial_autocorrelation,,377,,,,,,,,,withheld_binary,-0.02455370520597478,1.0189455061333155
spatial_autocorrelation,,378,,,,,,,,,withheld_binary,-0.012042690399583281,1.0075393997213755
spatial_autocorrelation,,379,,,,,,,,,withheld_binary,-0.0032586968645214732,0.9910639126819064
spatial_autocorrelation,,380,,,,,,,,,withheld_binary,0.01163472379085559,0.9948659481525532
spatial_autocorrelation,,381,,,,,,,,,withheld_binary,-0.004771389214658605,1.0024700190938465
spatial_autocorrelation,,382,,,,,,,,,withheld_binary,0.016187465271208682,0.9771231159562019
spatial_autocorrelation,,383,,,,,,,,,withheld_binary,0.004699576461516944,0.9974006384663174
spatial_autocorrelation,,384,,,,,,,,,withheld_binary,-0.021330914718024147,1.0278169222314912
spatial_autocorrelation,,385,,,,,,,,,withheld_binary,0.012124290144292968,0.9745884256424373
spatial_autocorrelation,,386,,,,,,,,,withheld_binary,0.004195345678137903,1.001202673936964
spatial_autocorrelation,,387,,,,,,,,,withheld_binary,-0.0018994170122356732,0.9974006384663174
spatial_autocorrelation,,388,,,,,,,,,withheld_binary,0.01907410190357329,0.988529222368142
spatial_autocorrelation,,389,,,,,,,,,withheld_binary,-0.01576971167091297,1.0024700190938465
spatial_autocorrelation,,390,,,,,,,,,withheld_binary,-0.009324130695011697,1.0202128512901978
spatial_autocorrelation,,391,,,,,,,,,withheld_binary,-0.002067493940028682,0.9986679836231999
spatial_autocorrelation,,392,,,,,,,,,withheld_binary,0.016202129701150356,0.9935986029956708
spatial_autocorrelation,,393,,,,,,,,,withheld_binary,-0.006284081564795744,1.0138761255057867
spatial_autocorrelation,,394,,,,,,,,,withheld_binary,0.0003149119089568734,1.0138761255057867
spatial_autocorrelation,,395,,,,,,,,,withheld_binary,-0.0022209064378800334,1.016410815819551
spatial_autocorrelation,,396,,,,,,,,,withheld_binary,-0.014578508746420188,1.01007409003514
spatial_autocorrelation,,397,,,,,,,,,withheld_binary,0.005189142814954315,0.9771231159562019
spatial_autocorrelation,,398,,,,,,,,,withheld_binary,0.00877741601837433,1.0164108158195508
spatial_autocorrelation,,399,,,,,,,,,withheld_binary,-0.011187641330676533,1.0176781609764332
spatial_autocorrelation,,400,,,,,,,,,withheld_binary,-0.015418893385385268,1.016410815819551
spatial_autocorrelation,,401,,,,,,,,,withheld_binary,-0.0051075430702446365,1.005004709407611
spatial_autocorrelation,,402,,,,,,,,,withheld_binary,0.012796597855465027,0.9695190450149083
